#SampleID	d__Bacteria;p__Firmicutes	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Planctomycetota	d__Bacteria;p__Armatimonadota	d__Bacteria;p__Gemmatimonadota	d__Bacteria;p__Acidobacteriota	d__Bacteria;p__Proteobacteria	d__Bacteria;p__Myxococcota	d__Bacteria;p__Bdellovibrionota	d__Bacteria;p__Chloroflexi	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Verrucomicrobiota	d__Bacteria;p__Patescibacteria	d__Bacteria;p__Desulfobacterota	d__Bacteria;p__Spirochaetota	d__Bacteria;p__WS4	d__Bacteria;p__Cyanobacteria	d__Bacteria;p__Fibrobacterota	d__Bacteria;p__Hydrogenedentes	d__Bacteria;p__Methylomirabilota	d__Bacteria;p__Elusimicrobiota	d__Bacteria;p__Latescibacterota	d__Bacteria;p__Nitrospirota	d__Bacteria;p__FCPU426	d__Bacteria;p__SAR324_clade(Marine_group_B)	d__Bacteria;p__Abditibacteriota	d__Bacteria;p__Sumerlaeota	d__Bacteria;p__Zixibacteria	d__Bacteria;p__Margulisbacteria	d__Bacteria;p__Entotheonellaeota	d__Bacteria;p__Cloacimonadota	d__Bacteria;p__Deferrisomatota	d__Bacteria;p__LCP-89	d__Bacteria;p__WPS-2	d__Bacteria;p__Campylobacterota	d__Bacteria;p__MBNT15	d__Bacteria;p__GAL15	d__Bacteria;p__WOR-1	d__Bacteria;p__WS2	d__Bacteria;p__Deinococcota	d__Bacteria;p__NB1-j	d__Bacteria;p__Dependentiae	d__Bacteria;p__CK-2C2-2	d__Bacteria;p__TX1A-33	d__Bacteria;p__WS1	d__Bacteria;p__Modulibacteria	d__Bacteria;p__DTB120	d__Bacteria;p__Sva0485
SRR9612800	151.0	1170.0	1808.0	231.0	3436.0	5995.0	4855.0	1639.0	13.0	1974.0	476.0	728.0	16.0	169.0	27.0	0.0	157.0	58.0	16.0	446.0	36.0	316.0	100.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612801	132.0	2127.0	1972.0	254.0	5154.0	7043.0	7198.0	1636.0	8.0	2661.0	634.0	958.0	0.0	108.0	0.0	0.0	19.0	188.0	22.0	415.0	12.0	161.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	11.0	6.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612802	173.0	1187.0	2293.0	256.0	3974.0	8350.0	6195.0	2354.0	30.0	2711.0	460.0	763.0	44.0	314.0	11.0	0.0	89.0	43.0	38.0	568.0	41.0	407.0	253.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612803	257.0	2642.0	21.0	0.0	34.0	289.0	10199.0	10835.0	18.0	966.0	501.0	40.0	19.0	1777.0	71.0	0.0	24.0	189.0	0.0	0.0	36.0	12.0	15.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612804	513.0	1682.0	141.0	12.0	4.0	540.0	15622.0	3348.0	16.0	1644.0	625.0	157.0	6.0	545.0	57.0	0.0	0.0	627.0	0.0	0.0	103.0	5.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	6.0	0.0
SRR9612805	469.0	1293.0	3212.0	379.0	2839.0	8395.0	5015.0	2442.0	8.0	3988.0	512.0	920.0	79.0	315.0	0.0	57.0	212.0	14.0	39.0	608.0	30.0	183.0	182.0	0.0	0.0	0.0	29.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612806	41.0	780.0	1652.0	188.0	1944.0	4666.0	2377.0	653.0	13.0	1470.0	275.0	417.0	4.0	30.0	0.0	0.0	23.0	55.0	13.0	305.0	21.0	160.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612807	133.0	898.0	1563.0	142.0	2034.0	4111.0	5305.0	1172.0	52.0	1427.0	684.0	790.0	25.0	272.0	12.0	0.0	41.0	80.0	44.0	329.0	102.0	333.0	70.0	0.0	0.0	0.0	13.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	4.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612808	433.0	438.0	1036.0	120.0	1705.0	3484.0	3757.0	1136.0	4.0	986.0	587.0	509.0	19.0	318.0	6.0	29.0	140.0	36.0	4.0	291.0	27.0	214.0	121.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612809	24.0	443.0	656.0	115.0	947.0	2309.0	2947.0	454.0	34.0	837.0	468.0	313.0	3.0	170.0	4.0	0.0	4.0	30.0	29.0	346.0	26.0	322.0	50.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612810	69.0	1548.0	1463.0	175.0	2602.0	5116.0	3577.0	1251.0	23.0	1185.0	668.0	414.0	16.0	151.0	19.0	0.0	13.0	44.0	39.0	559.0	66.0	437.0	146.0	0.0	0.0	0.0	8.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612811	109.0	736.0	1125.0	54.0	1628.0	2587.0	2004.0	1107.0	30.0	1248.0	135.0	276.0	41.0	330.0	16.0	0.0	3.0	23.0	17.0	332.0	2.0	199.0	99.0	4.0	0.0	0.0	3.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612812	124.0	692.0	1270.0	203.0	1765.0	5340.0	3196.0	955.0	35.0	1300.0	399.0	457.0	5.0	186.0	3.0	22.0	50.0	54.0	39.0	534.0	30.0	293.0	158.0	10.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612813	117.0	898.0	91.0	7.0	29.0	264.0	11394.0	6057.0	17.0	970.0	1205.0	322.0	13.0	1378.0	74.0	0.0	0.0	546.0	0.0	0.0	174.0	0.0	6.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
SRR9612814	156.0	1970.0	87.0	5.0	23.0	471.0	6739.0	5140.0	63.0	3720.0	864.0	168.0	26.0	1640.0	89.0	0.0	17.0	938.0	4.0	7.0	64.0	6.0	13.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
SRR9612815	68.0	5742.0	98.0	38.0	0.0	468.0	17082.0	2859.0	50.0	1125.0	707.0	106.0	0.0	71.0	2.0	0.0	0.0	329.0	0.0	2.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612816	22.0	8363.0	27.0	0.0	28.0	145.0	1531.0	693.0	6.0	1429.0	193.0	57.0	0.0	0.0	0.0	0.0	0.0	539.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612817	194.0	1453.0	10.0	11.0	12.0	886.0	8022.0	8156.0	28.0	3246.0	883.0	434.0	12.0	125.0	23.0	0.0	3.0	347.0	0.0	5.0	11.0	6.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612818	107.0	7482.0	1036.0	86.0	6125.0	2210.0	2605.0	893.0	25.0	4079.0	482.0	217.0	6.0	84.0	8.0	0.0	34.0	16.0	5.0	81.0	0.0	32.0	12.0	0.0	0.0	2.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612819	116.0	1900.0	2477.0	317.0	4781.0	9687.0	12024.0	1795.0	51.0	2985.0	951.0	898.0	16.0	174.0	5.0	0.0	56.0	239.0	19.0	535.0	36.0	380.0	108.0	0.0	0.0	0.0	8.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612820	194.0	2239.0	3562.0	438.0	4965.0	11463.0	6531.0	2330.0	54.0	4026.0	580.0	821.0	39.0	250.0	19.0	29.0	35.0	28.0	54.0	1205.0	73.0	933.0	187.0	0.0	3.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	14.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612822	299.0	735.0	1625.0	231.0	1962.0	6126.0	4255.0	1958.0	21.0	2048.0	382.0	664.0	44.0	679.0	16.0	25.0	21.0	30.0	50.0	579.0	21.0	326.0	142.0	9.0	0.0	0.0	15.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	6.0	0.0	0.0	12.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612823	169.0	1809.0	2538.0	372.0	3886.0	10499.0	7191.0	2446.0	49.0	3123.0	708.0	859.0	47.0	506.0	13.0	28.0	8.0	52.0	75.0	1064.0	75.0	454.0	215.0	0.0	0.0	0.0	18.0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	14.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612824	160.0	1483.0	1529.0	188.0	3499.0	6312.0	5349.0	2692.0	37.0	2525.0	518.0	700.0	93.0	279.0	15.0	0.0	21.0	43.0	24.0	495.0	41.0	288.0	152.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	2.0	0.0	12.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612825	6109.0	800.0	13.0	0.0	10.0	633.0	19333.0	4468.0	17.0	1153.0	592.0	162.0	8.0	2920.0	108.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	25.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1611.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612826	103.0	941.0	88.0	5.0	10.0	208.0	4313.0	6646.0	6.0	740.0	454.0	39.0	9.0	906.0	21.0	0.0	0.0	220.0	0.0	11.0	65.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612827	73.0	1761.0	1562.0	190.0	3054.0	4621.0	3151.0	1109.0	86.0	1787.0	315.0	439.0	6.0	15.0	0.0	0.0	18.0	28.0	11.0	314.0	25.0	114.0	63.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612828	53.0	1290.0	1483.0	203.0	2126.0	3798.0	3423.0	823.0	65.0	1819.0	577.0	634.0	4.0	32.0	0.0	0.0	44.0	20.0	4.0	141.0	36.0	49.0	44.0	0.0	3.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	10.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612829	5000.0	740.0	76.0	4.0	7.0	375.0	6890.0	1829.0	17.0	858.0	1128.0	341.0	16.0	65.0	20.0	0.0	29.0	191.0	0.0	0.0	90.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612830	23.0	307.0	35.0	2.0	19.0	141.0	6609.0	548.0	16.0	1920.0	1044.0	201.0	9.0	8.0	0.0	0.0	0.0	509.0	0.0	0.0	10.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612831	15.0	263.0	61.0	0.0	70.0	269.0	6662.0	1115.0	24.0	1978.0	699.0	235.0	10.0	6.0	7.0	0.0	4.0	484.0	4.0	0.0	7.0	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612832	380.0	899.0	60.0	19.0	6.0	226.0	8908.0	1897.0	31.0	1837.0	1000.0	155.0	2.0	66.0	0.0	0.0	15.0	392.0	0.0	4.0	68.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612833	47.0	3745.0	116.0	10.0	44.0	733.0	14585.0	3179.0	93.0	6299.0	1338.0	619.0	16.0	56.0	10.0	0.0	0.0	1603.0	0.0	0.0	11.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612834	38.0	2349.0	31.0	2.0	10.0	287.0	12757.0	2164.0	72.0	909.0	4389.0	35.0	4.0	18.0	0.0	0.0	0.0	957.0	0.0	0.0	41.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612835	918.0	1430.0	80.0	3.0	49.0	352.0	18542.0	3974.0	17.0	2437.0	1645.0	332.0	10.0	100.0	82.0	0.0	15.0	915.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	448.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612836	171.0	435.0	66.0	9.0	31.0	599.0	7347.0	4623.0	10.0	3130.0	1355.0	407.0	16.0	60.0	63.0	0.0	18.0	876.0	0.0	0.0	3.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612837	140.0	977.0	1331.0	229.0	2677.0	4262.0	3645.0	827.0	140.0	1602.0	676.0	743.0	11.0	61.0	7.0	0.0	442.0	39.0	11.0	284.0	11.0	39.0	64.0	0.0	0.0	4.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612838	163.0	2122.0	4522.0	398.0	4483.0	9695.0	5348.0	1659.0	31.0	3351.0	692.0	949.0	13.0	144.0	3.0	15.0	25.0	44.0	71.0	839.0	66.0	449.0	96.0	0.0	0.0	0.0	26.0	0.0	0.0	7.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	12.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612839	44.0	1786.0	2780.0	240.0	4076.0	7226.0	5031.0	1520.0	31.0	2032.0	555.0	726.0	0.0	93.0	3.0	7.0	76.0	41.0	37.0	446.0	30.0	289.0	53.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612840	11.0	5228.0	49.0	3.0	23.0	365.0	8558.0	1275.0	72.0	2490.0	3562.0	82.0	0.0	37.0	0.0	0.0	0.0	985.0	0.0	0.0	39.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612841	47.0	2052.0	1509.0	231.0	4871.0	7246.0	5243.0	1836.0	49.0	2417.0	387.0	514.0	33.0	365.0	12.0	0.0	43.0	107.0	18.0	404.0	18.0	204.0	302.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612842	205.0	1798.0	1383.0	265.0	3504.0	6702.0	5986.0	2352.0	0.0	2776.0	483.0	784.0	79.0	863.0	20.0	0.0	42.0	51.0	31.0	447.0	50.0	211.0	317.0	0.0	0.0	0.0	19.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	5.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612843	217.0	1021.0	1401.0	162.0	1925.0	5323.0	2705.0	1178.0	40.0	1380.0	279.0	482.0	16.0	263.0	2.0	0.0	0.0	45.0	25.0	618.0	32.0	418.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612844	203.0	1235.0	1387.0	237.0	3093.0	5873.0	4722.0	2881.0	37.0	2586.0	483.0	730.0	46.0	566.0	25.0	47.0	16.0	42.0	30.0	290.0	21.0	152.0	194.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	2.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612845	0.0	3166.0	206.0	9.0	24.0	314.0	6956.0	1982.0	46.0	1085.0	789.0	60.0	6.0	56.0	125.0	0.0	0.0	531.0	2.0	10.0	350.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612846	239.0	1129.0	12.0	0.0	4.0	152.0	7546.0	686.0	13.0	827.0	369.0	61.0	6.0	0.0	8.0	0.0	0.0	727.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612847	344.0	2348.0	47.0	4.0	6.0	301.0	4146.0	4747.0	14.0	2020.0	567.0	47.0	18.0	1258.0	33.0	0.0	0.0	158.0	0.0	0.0	131.0	3.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612849	318.0	1262.0	1679.0	159.0	2863.0	6081.0	6298.0	2253.0	36.0	2461.0	587.0	417.0	39.0	790.0	21.0	31.0	9.0	28.0	39.0	462.0	26.0	262.0	148.0	0.0	0.0	0.0	17.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
SRR9612850	99.0	1185.0	858.0	96.0	3165.0	4141.0	5876.0	1593.0	54.0	1647.0	639.0	431.0	12.0	177.0	0.0	0.0	37.0	255.0	24.0	201.0	28.0	120.0	81.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612851	164.0	1514.0	1460.0	107.0	4770.0	5287.0	3707.0	1222.0	5.0	1565.0	310.0	535.0	5.0	249.0	0.0	0.0	37.0	37.0	13.0	269.0	5.0	88.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612852	99.0	3244.0	2976.0	383.0	5174.0	5196.0	3421.0	794.0	20.0	1968.0	502.0	476.0	2.0	50.0	0.0	0.0	16.0	27.0	24.0	313.0	9.0	145.0	31.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	6.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612853	149.0	1763.0	2259.0	115.0	3765.0	8716.0	4088.0	1599.0	32.0	1924.0	344.0	747.0	24.0	169.0	13.0	18.0	169.0	30.0	26.0	484.0	46.0	256.0	115.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612854	81.0	3972.0	2053.0	314.0	7543.0	4423.0	2988.0	616.0	3.0	2546.0	370.0	449.0	9.0	40.0	0.0	0.0	96.0	16.0	16.0	270.0	11.0	105.0	10.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	3.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612856	45.0	246.0	43.0	5.0	21.0	252.0	5747.0	926.0	25.0	1652.0	492.0	102.0	3.0	0.0	0.0	0.0	0.0	1009.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612857	14.0	4870.0	26.0	2.0	31.0	97.0	2924.0	612.0	33.0	1747.0	369.0	88.0	2.0	4.0	0.0	0.0	0.0	363.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612858	61.0	363.0	42.0	7.0	67.0	219.0	5629.0	760.0	21.0	1919.0	483.0	126.0	8.0	30.0	31.0	0.0	4.0	584.0	0.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612859	28.0	3067.0	930.0	191.0	2996.0	2622.0	2511.0	416.0	13.0	1321.0	261.0	264.0	9.0	65.0	4.0	0.0	6.0	69.0	5.0	100.0	0.0	69.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612860	165.0	1370.0	1841.0	178.0	2573.0	6080.0	5867.0	1052.0	47.0	1393.0	757.0	792.0	37.0	184.0	27.0	0.0	7.0	94.0	24.0	392.0	70.0	213.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	10.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612861	154.0	1620.0	2328.0	200.0	4127.0	7972.0	3631.0	1237.0	40.0	1657.0	371.0	679.0	14.0	229.0	0.0	0.0	250.0	30.0	15.0	483.0	34.0	183.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612862	56.0	2817.0	1504.0	282.0	5253.0	5023.0	2140.0	534.0	16.0	1553.0	244.0	318.0	0.0	29.0	4.0	11.0	0.0	23.0	13.0	365.0	10.0	155.0	47.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612863	138.0	824.0	2.0	3.0	12.0	81.0	9734.0	281.0	9.0	1256.0	1319.0	62.0	0.0	0.0	0.0	0.0	7.0	467.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612868	7.0	314.0	66.0	0.0	29.0	127.0	7188.0	492.0	0.0	1880.0	522.0	129.0	0.0	0.0	0.0	0.0	0.0	456.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612870	65.0	613.0	21.0	4.0	11.0	117.0	18302.0	437.0	17.0	1332.0	671.0	158.0	2.0	34.0	0.0	0.0	3.0	307.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612875	371.0	610.0	6.0	5.0	38.0	291.0	1715.0	9131.0	21.0	536.0	407.0	179.0	5.0	63.0	6.0	0.0	10.0	183.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
