#SampleID	d__Bacteria;p__Gemmatimonadota	d__Bacteria;p__Proteobacteria	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Desulfobacterota	d__Bacteria;p__Acidobacteriota	d__Bacteria;p__Firmicutes	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Abditibacteriota	d__Bacteria;p__Myxococcota	d__Bacteria;p__Verrucomicrobiota	d__Bacteria;p__Chloroflexi	d__Bacteria;p__Bdellovibrionota	d__Bacteria;p__Planctomycetota	d__Bacteria;p__Dependentiae	d__Bacteria;p__Armatimonadota	d__Bacteria;p__Elusimicrobiota	d__Bacteria;p__NB1-j	d__Bacteria;p__Campylobacterota	d__Bacteria;p__Fibrobacterota	d__Bacteria;p__Nitrospirota	d__Bacteria;p__SAR324_clade(Marine_group_B)	d__Bacteria;p__Cyanobacteria	d__Bacteria;p__Patescibacteria	d__Bacteria;p__FCPU426	d__Bacteria;p__MBNT15	d__Bacteria;p__Entotheonellaeota	d__Bacteria;p__Latescibacterota	d__Bacteria;p__Deinococcota	d__Bacteria;p__RCP2-54	d__Bacteria;p__WPS-2	d__Bacteria;p__Spirochaetota	d__Bacteria;p__Sumerlaeota	d__Bacteria;p__TX1A-33	d__Bacteria;p__Zixibacteria	d__Bacteria;p__Hydrogenedentes	d__Bacteria;p__Dadabacteria	d__Bacteria;p__GAL15	d__Bacteria;p__Methylomirabilota	d__Bacteria;p__WS2	d__Bacteria;p__Deferrisomatota	d__Bacteria;p__Nitrospinota	d__Bacteria;p__Margulisbacteria	d__Bacteria;p__Cloacimonadota	d__Bacteria;p__WS4	d__Bacteria;p__PAUC34f	d__Bacteria;p__DTB120	d__Bacteria;p__FW113	d__Bacteria;p__Sva0485	d__Bacteria;p__WS1	d__Bacteria;p__Modulibacteria	d__Bacteria;p__LCP-89	d__Bacteria;p__Fusobacteriota	d__Bacteria;p__TA06
SRR21723355	942.0	5509.0	415.0	4.0	2313.0	1832.0	8510.0	20.0	167.0	134.0	66.0	5.0	0.0	71.0	7.0	0.0	2.0	0.0	0.0	48.0	3.0	0.0	8.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723356	1045.0	2754.0	208.0	2.0	1145.0	3099.0	7801.0	11.0	122.0	80.0	27.0	4.0	4.0	22.0	3.0	0.0	10.0	0.0	0.0	10.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723357	1833.0	6922.0	584.0	0.0	3230.0	4325.0	11320.0	10.0	307.0	160.0	56.0	14.0	0.0	50.0	8.0	30.0	0.0	0.0	0.0	42.0	0.0	0.0	8.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723361	1510.0	3117.0	291.0	0.0	692.0	2906.0	8202.0	7.0	193.0	61.0	56.0	22.0	0.0	13.0	0.0	6.0	0.0	0.0	0.0	63.0	0.0	0.0	4.0	2.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723362	855.0	3636.0	486.0	2.0	1017.0	2899.0	7031.0	5.0	160.0	55.0	39.0	22.0	0.0	15.0	7.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723363	1338.0	4691.0	540.0	0.0	912.0	3790.0	8350.0	16.0	150.0	90.0	23.0	16.0	0.0	42.0	0.0	10.0	10.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723364	3455.0	13542.0	1309.0	0.0	4012.0	6416.0	22668.0	55.0	637.0	297.0	81.0	85.0	7.0	82.0	16.0	5.0	3.0	0.0	0.0	76.0	0.0	8.0	37.0	0.0	7.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723365	1210.0	3798.0	446.0	0.0	632.0	1973.0	7697.0	10.0	226.0	105.0	27.0	18.0	0.0	44.0	0.0	0.0	5.0	0.0	0.0	36.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723366	1435.0	6255.0	1296.0	0.0	697.0	2509.0	10631.0	40.0	314.0	105.0	8.0	25.0	0.0	14.0	3.0	9.0	0.0	0.0	6.0	91.0	0.0	3.0	2.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723369	610.0	5736.0	402.0	0.0	960.0	1201.0	9014.0	30.0	129.0	71.0	51.0	66.0	4.0	37.0	4.0	2.0	0.0	0.0	3.0	56.0	0.0	3.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723380	555.0	6576.0	924.0	4.0	1213.0	1111.0	6994.0	22.0	152.0	47.0	36.0	17.0	0.0	30.0	2.0	0.0	0.0	0.0	0.0	42.0	2.0	5.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723401	494.0	4528.0	415.0	22.0	2450.0	1400.0	8436.0	0.0	127.0	84.0	63.0	4.0	0.0	13.0	0.0	16.0	0.0	0.0	0.0	40.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723402	937.0	4425.0	548.0	0.0	2124.0	3224.0	11385.0	10.0	176.0	109.0	79.0	41.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	8.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723404	677.0	4769.0	351.0	0.0	3043.0	1573.0	9285.0	5.0	169.0	98.0	62.0	34.0	0.0	38.0	9.0	15.0	0.0	0.0	0.0	43.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723405	824.0	4865.0	368.0	0.0	2232.0	1584.0	13342.0	5.0	210.0	47.0	36.0	4.0	0.0	45.0	0.0	14.0	11.0	0.0	0.0	20.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723406	897.0	6692.0	759.0	0.0	2930.0	2737.0	11095.0	10.0	114.0	70.0	70.0	47.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723407	486.0	2991.0	453.0	0.0	1642.0	2120.0	6756.0	0.0	51.0	89.0	17.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723408	717.0	3637.0	255.0	0.0	2402.0	1637.0	8461.0	3.0	73.0	57.0	66.0	0.0	0.0	9.0	6.0	4.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723411	724.0	3524.0	248.0	0.0	2466.0	1691.0	6892.0	3.0	77.0	0.0	51.0	5.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723413	539.0	3236.0	208.0	0.0	1352.0	2521.0	7175.0	6.0	171.0	40.0	49.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723414	798.0	5540.0	533.0	0.0	2045.0	2453.0	10417.0	4.0	221.0	142.0	85.0	6.0	4.0	17.0	7.0	0.0	0.0	0.0	3.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723415	774.0	4159.0	332.0	0.0	2786.0	1797.0	7908.0	4.0	169.0	48.0	32.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723418	885.0	3773.0	418.0	0.0	417.0	2155.0	9895.0	0.0	169.0	59.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723419	1035.0	3240.0	160.0	0.0	2341.0	3738.0	8733.0	0.0	108.0	105.0	28.0	15.0	0.0	19.0	0.0	4.0	9.0	0.0	0.0	43.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723420	855.0	4947.0	899.0	0.0	1229.0	3329.0	11795.0	9.0	130.0	60.0	68.0	4.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723421	1035.0	4802.0	894.0	0.0	1961.0	4638.0	11220.0	6.0	150.0	79.0	40.0	4.0	0.0	39.0	3.0	5.0	11.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723422	642.0	5439.0	1419.0	0.0	2310.0	3241.0	11727.0	14.0	164.0	112.0	59.0	30.0	0.0	42.0	0.0	6.0	0.0	0.0	0.0	17.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723423	1283.0	4874.0	611.0	0.0	1730.0	4606.0	13187.0	6.0	344.0	143.0	57.0	0.0	0.0	35.0	0.0	12.0	11.0	0.0	0.0	95.0	3.0	0.0	8.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723424	959.0	5136.0	936.0	0.0	2312.0	4405.0	12430.0	0.0	209.0	126.0	54.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723425	474.0	3044.0	331.0	3.0	389.0	2598.0	6686.0	4.0	154.0	46.0	5.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723426	746.0	3499.0	454.0	0.0	1332.0	2931.0	9209.0	10.0	232.0	93.0	35.0	10.0	0.0	19.0	4.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723429	694.0	3888.0	873.0	0.0	1336.0	2799.0	10398.0	14.0	132.0	77.0	29.0	4.0	0.0	21.0	4.0	11.0	0.0	0.0	0.0	22.0	0.0	0.0	2.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723430	974.0	5180.0	620.0	0.0	1717.0	2493.0	9832.0	7.0	108.0	50.0	73.0	11.0	5.0	22.0	0.0	16.0	0.0	0.0	0.0	38.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723431	394.0	3936.0	783.0	0.0	1408.0	1385.0	5582.0	23.0	100.0	44.0	36.0	25.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723448	1506.0	4936.0	478.0	0.0	2500.0	4303.0	8422.0	9.0	198.0	170.0	30.0	44.0	5.0	83.0	0.0	12.0	0.0	0.0	0.0	72.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723449	1157.0	6032.0	1216.0	18.0	1801.0	1684.0	7796.0	4.0	207.0	79.0	51.0	17.0	2.0	14.0	9.0	10.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723450	1441.0	5963.0	341.0	0.0	2743.0	3273.0	11035.0	0.0	254.0	152.0	57.0	24.0	0.0	17.0	0.0	22.0	8.0	0.0	0.0	19.0	0.0	0.0	14.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723451	1192.0	5990.0	313.0	0.0	3267.0	1613.0	8388.0	12.0	195.0	175.0	10.0	30.0	2.0	41.0	5.0	4.0	0.0	0.0	0.0	49.0	0.0	6.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723452	1025.0	5058.0	750.0	8.0	2045.0	3633.0	9032.0	3.0	116.0	173.0	41.0	13.0	0.0	20.0	0.0	3.0	3.0	0.0	2.0	25.0	0.0	0.0	6.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723453	1509.0	6021.0	532.0	9.0	2618.0	2068.0	10678.0	19.0	311.0	243.0	82.0	38.0	0.0	66.0	0.0	34.0	0.0	0.0	0.0	74.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723454	916.0	4649.0	275.0	0.0	1766.0	1505.0	11379.0	8.0	221.0	142.0	59.0	33.0	0.0	23.0	0.0	13.0	0.0	0.0	0.0	55.0	0.0	0.0	6.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723455	799.0	6072.0	632.0	0.0	3147.0	1550.0	8378.0	14.0	256.0	120.0	56.0	47.0	0.0	46.0	18.0	15.0	0.0	0.0	0.0	30.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723456	1672.0	7465.0	1065.0	5.0	2324.0	2642.0	13061.0	19.0	296.0	186.0	98.0	9.0	0.0	44.0	6.0	19.0	4.0	0.0	0.0	99.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723458	570.0	4987.0	204.0	0.0	2404.0	1837.0	7058.0	6.0	143.0	70.0	27.0	23.0	3.0	42.0	7.0	6.0	0.0	0.0	0.0	59.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723459	586.0	4543.0	371.0	0.0	2090.0	1371.0	6805.0	5.0	127.0	56.0	34.0	5.0	0.0	33.0	5.0	13.0	0.0	0.0	0.0	22.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723460	1054.0	8294.0	843.0	2.0	3919.0	2855.0	12834.0	17.0	364.0	148.0	91.0	28.0	7.0	70.0	6.0	16.0	0.0	0.0	0.0	85.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723461	706.0	3303.0	99.0	0.0	2272.0	1011.0	4998.0	6.0	101.0	76.0	16.0	16.0	3.0	41.0	0.0	14.0	4.0	0.0	0.0	16.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723462	1631.0	7944.0	927.0	0.0	3440.0	4767.0	14488.0	10.0	401.0	166.0	62.0	64.0	0.0	33.0	17.0	11.0	0.0	0.0	0.0	72.0	0.0	0.0	11.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723463	858.0	4471.0	612.0	13.0	1581.0	3152.0	8924.0	2.0	136.0	104.0	28.0	11.0	6.0	31.0	9.0	8.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723471	532.0	4637.0	346.0	0.0	1336.0	1739.0	6457.0	6.0	82.0	53.0	48.0	7.0	2.0	25.0	10.0	2.0	5.0	0.0	0.0	31.0	0.0	4.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723483	1578.0	6844.0	423.0	0.0	2390.0	3545.0	10460.0	7.0	166.0	145.0	62.0	20.0	4.0	55.0	0.0	9.0	0.0	0.0	10.0	42.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723501	1513.0	12284.0	1230.0	0.0	6529.0	4039.0	17324.0	4.0	333.0	225.0	105.0	24.0	0.0	53.0	0.0	7.0	0.0	0.0	3.0	215.0	0.0	0.0	6.0	0.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723515	657.0	6992.0	926.0	4.0	2033.0	1560.0	8494.0	0.0	223.0	94.0	66.0	96.0	8.0	52.0	0.0	2.0	0.0	0.0	6.0	58.0	0.0	3.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723552	656.0	4620.0	439.0	0.0	1183.0	2337.0	4880.0	6.0	129.0	29.0	21.0	6.0	0.0	26.0	0.0	4.0	0.0	0.0	0.0	33.0	0.0	9.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723563	1504.0	6831.0	684.0	0.0	2354.0	4047.0	13469.0	18.0	294.0	139.0	55.0	45.0	0.0	34.0	8.0	12.0	8.0	0.0	0.0	64.0	0.0	8.0	6.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723569	853.0	3567.0	272.0	0.0	1798.0	2613.0	7288.0	3.0	165.0	39.0	21.0	0.0	0.0	30.0	0.0	14.0	0.0	0.0	0.0	62.0	0.0	0.0	8.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723580	1188.0	5074.0	365.0	0.0	1760.0	3777.0	8762.0	20.0	212.0	87.0	41.0	25.0	0.0	47.0	0.0	11.0	8.0	0.0	2.0	47.0	0.0	7.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723601	1803.0	7233.0	543.0	5.0	1607.0	3574.0	20618.0	9.0	341.0	110.0	71.0	5.0	0.0	22.0	0.0	4.0	20.0	0.0	0.0	77.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
