#SampleID	StudyID	StudyName	Treatment	Host	HostSpecific	RootCompartment	Inoculum	Primers
SRR5532753	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532754	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532755	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532756	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532757	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532758	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532759	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532760	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532761	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532762	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532763	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532764	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532765	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532766	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532767	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532768	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532769	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532770	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532771	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532772	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532773	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532777	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532778	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532779	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532780	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532781	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532782	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532783	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532784	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532785	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532786	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532788	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532790	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532791	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532792	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532794	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532795	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532796	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532797	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532798	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532799	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532800	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532801	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532802	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532803	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532804	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532805	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532806	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532807	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532808	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532809	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532810	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532811	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532812	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532813	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532814	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532815	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532816	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532818	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532819	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532820	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532821	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532822	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532823	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532824	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532825	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532826	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532827	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532828	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532829	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532830	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532831	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR8743444	azarbad2020four	Azarbad et al. (2020)	Drought	BOP clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R2
SRR8743445	azarbad2020four	Azarbad et al. (2020)	Control	BOP clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	520F,799R2
SRR8743446	azarbad2020four	Azarbad et al. (2020)	Drought	BOP clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R2
SRR8743447	azarbad2020four	Azarbad et al. (2020)	Drought	BOP clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	520F,799R2
SRR8743456	azarbad2020four	Azarbad et al. (2020)	Drought	BOP clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	520F,799R2
SRR8743457	azarbad2020four	Azarbad et al. (2020)	Drought	BOP clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R2
SRR8743461	azarbad2020four	Azarbad et al. (2020)	Control	BOP clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R2
SRR8743462	azarbad2020four	Azarbad et al. (2020)	Drought	BOP clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R2
SRR8743463	azarbad2020four	Azarbad et al. (2020)	Drought	BOP clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	520F,799R2
SRR8743465	azarbad2020four	Azarbad et al. (2020)	Drought	BOP clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R2
SRR8743466	azarbad2020four	Azarbad et al. (2020)	Control	BOP clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R2
SRR8743468	azarbad2020four	Azarbad et al. (2020)	Drought	BOP clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	520F,799R2
SRR8743469	azarbad2020four	Azarbad et al. (2020)	Drought	BOP clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	520F,799R2
SRR8743472	azarbad2020four	Azarbad et al. (2020)	Drought	BOP clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R2
SRR8743482	azarbad2020four	Azarbad et al. (2020)	Drought	BOP clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	520F,799R2
SRR8743484	azarbad2020four	Azarbad et al. (2020)	Drought	BOP clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	520F,799R2
SRR8743486	azarbad2020four	Azarbad et al. (2020)	Drought	BOP clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	520F,799R2
SRR8743488	azarbad2020four	Azarbad et al. (2020)	Drought	BOP clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R2
SRR8743490	azarbad2020four	Azarbad et al. (2020)	Drought	BOP clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	520F,799R2
SRR8743491	azarbad2020four	Azarbad et al. (2020)	Drought	BOP clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R2
SRR8743492	azarbad2020four	Azarbad et al. (2020)	Control	BOP clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	520F,799R2
SRR8743493	azarbad2020four	Azarbad et al. (2020)	Drought	BOP clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R2
SRR8743494	azarbad2020four	Azarbad et al. (2020)	Drought	BOP clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R2
SRR8743499	azarbad2020four	Azarbad et al. (2020)	Control	BOP clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	520F,799R2
SRR8743501	azarbad2020four	Azarbad et al. (2020)	Drought	BOP clade	Triticum aestivum	Endosphere	Not available for this type of experiment	520F,799R2
