#SampleID	d__Bacteria;p__Gemmatimonadota	d__Bacteria;p__Proteobacteria	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Desulfobacterota	d__Bacteria;p__Acidobacteriota	d__Bacteria;p__Firmicutes	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Abditibacteriota	d__Bacteria;p__Myxococcota	d__Bacteria;p__Verrucomicrobiota	d__Bacteria;p__Chloroflexi	d__Bacteria;p__Bdellovibrionota	d__Bacteria;p__Planctomycetota	d__Bacteria;p__Dependentiae	d__Bacteria;p__Armatimonadota	d__Bacteria;p__Elusimicrobiota	d__Bacteria;p__NB1-j	d__Bacteria;p__Campylobacterota	d__Bacteria;p__Fibrobacterota	d__Bacteria;p__Nitrospirota	d__Bacteria;p__SAR324_clade(Marine_group_B)	d__Bacteria;p__Cyanobacteria	d__Bacteria;p__Patescibacteria	d__Bacteria;p__MBNT15	d__Bacteria;p__Entotheonellaeota	d__Bacteria;p__Fusobacteriota	d__Bacteria;p__WPS-2	d__Bacteria;p__Spirochaetota	d__Bacteria;p__WS4	d__Bacteria;p__Hydrogenedentes	d__Bacteria;p__Methylomirabilota	d__Bacteria;p__Latescibacterota	d__Bacteria;p__FCPU426	d__Bacteria;p__Sumerlaeota	d__Bacteria;p__Zixibacteria	d__Bacteria;p__Margulisbacteria	d__Bacteria;p__Cloacimonadota	d__Bacteria;p__Deferrisomatota	d__Bacteria;p__LCP-89	d__Bacteria;p__GAL15	d__Bacteria;p__WOR-1	d__Bacteria;p__WS2	d__Bacteria;p__Deinococcota	d__Bacteria;p__CK-2C2-2	d__Bacteria;p__TX1A-33	d__Bacteria;p__WS1	d__Bacteria;p__Modulibacteria	d__Bacteria;p__DTB120	d__Bacteria;p__Sva0485	d__Bacteria;p__RCP2-54	d__Bacteria;p__Halanaerobiaeota	d__Bacteria;p__Dadabacteria	d__Bacteria;p__Nitrospinota	d__Bacteria;p__PAUC34f	d__Bacteria;p__FW113	d__Bacteria;p__Rs-K70_termite_group	d__Bacteria;p__Deferribacterota	d__Bacteria;p__Synergistota	d__Bacteria;p__Thermotogota	d__Bacteria;p__Caldisericota	d__Bacteria;p__Caldatribacteriota	d__Bacteria;p__Coprothermobacterota
SRR9612718	4748.0	2350.0	301.0	55.0	4764.0	54.0	2234.0	0.0	449.0	470.0	1887.0	16.0	1682.0	0.0	388.0	5.0	11.0	0.0	33.0	47.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	20.0	200.0	122.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612719	3320.0	2498.0	201.0	104.0	5042.0	42.0	1483.0	0.0	801.0	374.0	1352.0	0.0	1555.0	0.0	109.0	12.0	4.0	0.0	16.0	43.0	0.0	48.0	14.0	0.0	0.0	0.0	0.0	10.0	13.0	4.0	372.0	145.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612720	6298.0	5048.0	476.0	229.0	8630.0	102.0	2168.0	0.0	2138.0	628.0	1894.0	16.0	2113.0	0.0	243.0	26.0	0.0	5.0	38.0	77.0	0.0	30.0	20.0	0.0	3.0	0.0	0.0	0.0	21.0	8.0	347.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612721	3971.0	8363.0	1465.0	269.0	9942.0	253.0	1980.0	3.0	2097.0	965.0	2308.0	80.0	2597.0	10.0	370.0	110.0	10.0	13.0	54.0	71.0	0.0	12.0	15.0	5.0	0.0	0.0	0.0	3.0	0.0	59.0	547.0	430.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612723	2647.0	6731.0	1616.0	94.0	5779.0	310.0	1413.0	3.0	833.0	3154.0	2015.0	113.0	2031.0	0.0	130.0	2.0	8.0	0.0	22.0	72.0	0.0	4593.0	13.0	0.0	0.0	0.0	0.0	4.0	0.0	23.0	384.0	60.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612724	3337.0	5865.0	899.0	386.0	8555.0	312.0	1146.0	0.0	2376.0	1387.0	2809.0	61.0	2943.0	0.0	267.0	73.0	0.0	8.0	84.0	172.0	0.0	12.0	10.0	7.0	0.0	0.0	0.0	24.0	0.0	45.0	512.0	217.0	0.0	25.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612725	2390.0	3717.0	482.0	416.0	4287.0	270.0	965.0	0.0	2888.0	471.0	1598.0	39.0	1110.0	2.0	112.0	7.0	0.0	29.0	54.0	181.0	0.0	37.0	20.0	0.0	0.0	0.0	0.0	22.0	0.0	8.0	252.0	204.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612726	2492.0	5729.0	524.0	687.0	6191.0	379.0	1614.0	0.0	3597.0	818.0	2608.0	72.0	1442.0	0.0	336.0	25.0	0.0	18.0	67.0	193.0	0.0	40.0	86.0	0.0	4.0	0.0	0.0	14.0	39.0	28.0	509.0	303.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612731	3036.0	5247.0	451.0	285.0	5898.0	97.0	1164.0	0.0	1971.0	612.0	1763.0	27.0	1304.0	0.0	204.0	20.0	0.0	0.0	77.0	119.0	0.0	115.0	14.0	0.0	0.0	0.0	0.0	11.0	24.0	26.0	311.0	149.0	22.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612732	2064.0	6058.0	480.0	293.0	4825.0	401.0	715.0	0.0	1645.0	422.0	1272.0	17.0	1114.0	0.0	182.0	21.0	9.0	11.0	29.0	135.0	0.0	15.0	31.0	0.0	0.0	0.0	0.0	6.0	0.0	51.0	538.0	246.0	2.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612733	1832.0	2694.0	339.0	179.0	2962.0	30.0	833.0	0.0	1643.0	354.0	969.0	9.0	693.0	2.0	83.0	13.0	5.0	0.0	51.0	127.0	0.0	10.0	17.0	0.0	0.0	0.0	0.0	4.0	0.0	13.0	210.0	190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612734	2191.0	3934.0	470.0	240.0	4972.0	106.0	877.0	0.0	1661.0	456.0	1439.0	37.0	1123.0	0.0	211.0	34.0	22.0	6.0	17.0	133.0	0.0	56.0	47.0	0.0	8.0	0.0	0.0	16.0	0.0	30.0	746.0	475.0	0.0	0.0	3.0	2.0	0.0	4.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612735	4930.0	5360.0	570.0	124.0	9026.0	62.0	2087.0	0.0	1640.0	891.0	2163.0	44.0	3171.0	0.0	278.0	17.0	0.0	0.0	74.0	112.0	0.0	24.0	23.0	0.0	0.0	0.0	0.0	6.0	12.0	28.0	529.0	299.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612738	2940.0	4193.0	296.0	325.0	3952.0	190.0	1373.0	0.0	1379.0	566.0	1132.0	33.0	1401.0	0.0	68.0	39.0	0.0	0.0	16.0	35.0	0.0	47.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	243.0	125.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612740	3474.0	2932.0	328.0	57.0	2194.0	42.0	1632.0	0.0	645.0	307.0	992.0	20.0	970.0	0.0	104.0	12.0	5.0	0.0	53.0	35.0	0.0	8.0	25.0	0.0	0.0	0.0	0.0	5.0	13.0	16.0	169.0	45.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612741	3423.0	3918.0	367.0	59.0	3139.0	61.0	1428.0	0.0	873.0	423.0	1323.0	25.0	1254.0	0.0	102.0	23.0	7.0	0.0	31.0	69.0	0.0	16.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	12.0	202.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612742	6494.0	6519.0	672.0	213.0	9259.0	143.0	2866.0	0.0	2259.0	1020.0	3235.0	78.0	2201.0	0.0	250.0	21.0	26.0	0.0	126.0	85.0	0.0	499.0	37.0	0.0	0.0	0.0	0.0	6.0	8.0	17.0	596.0	218.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612746	6149.0	10108.0	1560.0	107.0	12176.0	91.0	2945.0	12.0	1987.0	2070.0	4325.0	143.0	4013.0	2.0	676.0	71.0	15.0	0.0	294.0	112.0	0.0	592.0	8.0	9.0	5.0	0.0	0.0	0.0	0.0	39.0	469.0	169.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612751	2811.0	3298.0	349.0	114.0	3282.0	415.0	1935.0	0.0	1506.0	375.0	1406.0	27.0	814.0	0.0	41.0	9.0	4.0	0.0	33.0	45.0	0.0	24.0	17.0	0.0	4.0	0.0	0.0	23.0	0.0	22.0	92.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612752	2568.0	4555.0	435.0	140.0	5204.0	307.0	1602.0	0.0	1312.0	616.0	1812.0	13.0	1345.0	0.0	71.0	20.0	0.0	0.0	25.0	49.0	0.0	32.0	15.0	0.0	0.0	0.0	0.0	17.0	0.0	24.0	252.0	116.0	0.0	16.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612753	2384.0	4223.0	431.0	94.0	4104.0	363.0	1417.0	0.0	1707.0	435.0	1232.0	23.0	762.0	0.0	78.0	11.0	0.0	0.0	15.0	69.0	0.0	24.0	25.0	0.0	0.0	0.0	0.0	21.0	5.0	19.0	113.0	68.0	0.0	23.0	0.0	0.0	3.0	0.0	6.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612754	2351.0	3686.0	335.0	61.0	3575.0	199.0	1333.0	0.0	1438.0	617.0	1598.0	45.0	812.0	0.0	45.0	13.0	0.0	0.0	17.0	34.0	0.0	130.0	2.0	0.0	0.0	0.0	0.0	12.0	19.0	19.0	210.0	100.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612756	3610.0	6132.0	716.0	215.0	7310.0	898.0	2544.0	0.0	2551.0	746.0	2575.0	68.0	1840.0	0.0	123.0	32.0	0.0	0.0	13.0	78.0	3.0	37.0	94.0	0.0	6.0	0.0	0.0	26.0	51.0	38.0	370.0	92.0	6.0	8.0	6.0	0.0	0.0	0.0	12.0	0.0	0.0	10.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612765	1760.0	3807.0	544.0	339.0	4884.0	42.0	869.0	0.0	1071.0	392.0	1386.0	34.0	1199.0	2.0	213.0	49.0	0.0	0.0	86.0	106.0	0.0	39.0	25.0	0.0	2.0	0.0	0.0	0.0	0.0	19.0	350.0	305.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612766	2866.0	5383.0	667.0	874.0	7159.0	543.0	1359.0	0.0	2888.0	857.0	2734.0	45.0	2101.0	2.0	319.0	71.0	0.0	28.0	42.0	189.0	0.0	110.0	65.0	0.0	5.0	0.0	0.0	28.0	0.0	37.0	690.0	325.0	0.0	30.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612769	3171.0	3567.0	481.0	46.0	5826.0	55.0	1259.0	0.0	1021.0	592.0	1940.0	23.0	1823.0	0.0	241.0	22.0	9.0	0.0	43.0	63.0	0.0	92.0	14.0	0.0	0.0	0.0	0.0	4.0	0.0	15.0	324.0	163.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612775	4515.0	8818.0	1083.0	235.0	10345.0	234.0	2164.0	0.0	2610.0	1551.0	4458.0	104.0	3862.0	0.0	625.0	59.0	32.0	0.0	134.0	104.0	0.0	214.0	19.0	9.0	4.0	0.0	0.0	0.0	0.0	33.0	1063.0	614.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612776	3964.0	6391.0	1121.0	168.0	6398.0	221.0	1348.0	6.0	1274.0	1023.0	1510.0	189.0	1623.0	0.0	184.0	53.0	0.0	0.0	74.0	112.0	0.0	146.0	36.0	8.0	8.0	0.0	0.0	35.0	14.0	38.0	238.0	104.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612777	4221.0	4833.0	1450.0	58.0	8285.0	136.0	1536.0	0.0	1434.0	3513.0	1682.0	189.0	1928.0	3.0	283.0	12.0	0.0	0.0	20.0	150.0	0.0	2618.0	26.0	0.0	5.0	0.0	0.0	0.0	0.0	12.0	360.0	69.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612778	3829.0	5486.0	914.0	95.0	7523.0	141.0	2105.0	0.0	1164.0	965.0	2209.0	100.0	2280.0	4.0	291.0	16.0	14.0	0.0	42.0	107.0	0.0	129.0	11.0	0.0	9.0	0.0	0.0	0.0	6.0	13.0	481.0	168.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612779	1641.0	2727.0	291.0	442.0	4465.0	68.0	670.0	0.0	683.0	453.0	1317.0	41.0	1323.0	0.0	120.0	38.0	0.0	0.0	75.0	43.0	0.0	16.0	7.0	0.0	0.0	0.0	0.0	0.0	3.0	11.0	226.0	114.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612780	2423.0	3606.0	297.0	69.0	3942.0	40.0	1057.0	0.0	711.0	498.0	1211.0	49.0	910.0	0.0	83.0	27.0	8.0	0.0	45.0	56.0	0.0	193.0	7.0	0.0	5.0	0.0	0.0	11.0	0.0	16.0	237.0	72.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612781	7792.0	8773.0	907.0	579.0	14940.0	338.0	3221.0	0.0	4224.0	1597.0	5605.0	76.0	4999.0	0.0	508.0	45.0	18.0	8.0	59.0	496.0	0.0	105.0	79.0	0.0	0.0	0.0	0.0	32.0	41.0	91.0	1206.0	469.0	0.0	14.0	10.0	0.0	0.0	13.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612782	4723.0	10352.0	1400.0	571.0	14380.0	1320.0	2825.0	4.0	2802.0	2351.0	5490.0	165.0	5101.0	0.0	628.0	166.0	52.0	12.0	128.0	157.0	0.0	189.0	109.0	9.0	8.0	0.0	0.0	13.0	30.0	120.0	1121.0	642.0	0.0	56.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612783	1792.0	3623.0	528.0	54.0	3086.0	118.0	613.0	0.0	581.0	786.0	947.0	53.0	1171.0	0.0	101.0	8.0	0.0	0.0	14.0	60.0	0.0	609.0	15.0	6.0	0.0	0.0	0.0	0.0	16.0	0.0	297.0	90.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612784	2640.0	4170.0	413.0	132.0	5540.0	56.0	538.0	3.0	621.0	832.0	852.0	81.0	1874.0	0.0	235.0	53.0	6.0	0.0	34.0	121.0	0.0	30.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	400.0	171.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612792	2213.0	2448.0	394.0	20.0	1932.0	40.0	883.0	0.0	605.0	355.0	629.0	45.0	764.0	0.0	55.0	16.0	0.0	0.0	18.0	34.0	2.0	160.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	7.0	85.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612797	2866.0	4826.0	646.0	283.0	6242.0	136.0	1237.0	0.0	1280.0	574.0	1535.0	65.0	2164.0	0.0	167.0	34.0	0.0	28.0	38.0	106.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	601.0	308.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612798	2902.0	3183.0	265.0	180.0	3619.0	184.0	762.0	0.0	1355.0	416.0	2017.0	16.0	1478.0	0.0	113.0	8.0	0.0	0.0	10.0	82.0	0.0	17.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	339.0	124.0	0.0	16.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612799	4769.0	3672.0	381.0	79.0	7653.0	67.0	1639.0	0.0	1182.0	641.0	1971.0	18.0	2416.0	0.0	298.0	9.0	0.0	0.0	24.0	55.0	0.0	46.0	5.0	0.0	0.0	0.0	0.0	3.0	22.0	15.0	492.0	244.0	0.0	13.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612800	3436.0	4855.0	476.0	169.0	5995.0	151.0	1170.0	3.0	1639.0	728.0	1974.0	13.0	1808.0	0.0	231.0	36.0	12.0	0.0	58.0	100.0	0.0	157.0	16.0	0.0	0.0	0.0	0.0	27.0	0.0	16.0	446.0	316.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612801	5154.0	7198.0	634.0	108.0	7043.0	132.0	2127.0	0.0	1636.0	958.0	2661.0	8.0	1972.0	0.0	254.0	12.0	12.0	0.0	188.0	68.0	0.0	19.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	22.0	415.0	161.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612802	3974.0	6195.0	460.0	314.0	8350.0	173.0	1187.0	0.0	2354.0	763.0	2711.0	30.0	2293.0	0.0	256.0	41.0	0.0	0.0	43.0	253.0	0.0	89.0	44.0	0.0	0.0	0.0	0.0	11.0	0.0	38.0	568.0	407.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612805	2839.0	5015.0	512.0	315.0	8395.0	469.0	1293.0	0.0	2442.0	920.0	3988.0	8.0	3212.0	0.0	379.0	30.0	0.0	25.0	14.0	182.0	0.0	212.0	79.0	0.0	0.0	0.0	0.0	0.0	57.0	39.0	608.0	183.0	0.0	29.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612806	1944.0	2377.0	275.0	30.0	4666.0	41.0	780.0	0.0	653.0	417.0	1470.0	13.0	1652.0	0.0	188.0	21.0	11.0	0.0	55.0	36.0	0.0	23.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	305.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612807	2034.0	5305.0	684.0	272.0	4111.0	133.0	898.0	0.0	1172.0	790.0	1427.0	52.0	1563.0	0.0	142.0	102.0	8.0	0.0	80.0	70.0	0.0	41.0	25.0	14.0	5.0	0.0	0.0	12.0	0.0	44.0	329.0	333.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612808	1705.0	3757.0	587.0	318.0	3484.0	433.0	438.0	0.0	1136.0	509.0	986.0	4.0	1036.0	0.0	120.0	27.0	0.0	12.0	36.0	121.0	0.0	140.0	19.0	0.0	0.0	0.0	0.0	6.0	29.0	4.0	291.0	214.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612809	947.0	2947.0	468.0	170.0	2309.0	24.0	443.0	0.0	454.0	313.0	837.0	34.0	656.0	0.0	115.0	26.0	0.0	0.0	30.0	50.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	29.0	346.0	322.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612810	2602.0	3577.0	668.0	151.0	5116.0	69.0	1548.0	0.0	1251.0	414.0	1185.0	23.0	1463.0	0.0	175.0	66.0	34.0	5.0	44.0	146.0	0.0	13.0	16.0	0.0	7.0	0.0	0.0	19.0	0.0	39.0	559.0	437.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
